sample interval	     V5	     V2
          17878	 -0.320	 -0.035
          17879	 -0.330	 -0.045
          17880	 -0.335	 -0.060
          17881	 -0.340	 -0.060
          17882	 -0.325	 -0.035
          17883	 -0.320	 -0.040
          17884	 -0.330	 -0.050
          17885	 -0.330	 -0.055
          17886	 -0.340	 -0.070
          17887	 -0.345	 -0.060
          17888	 -0.345	 -0.060
          17889	 -0.335	 -0.065
          17890	 -0.335	 -0.065
          17891	 -0.340	 -0.080
          17892	 -0.350	 -0.100
          17893	 -0.355	 -0.085
          17894	 -0.340	 -0.085
          17895	 -0.335	 -0.085
          17896	 -0.350	 -0.090
          17897	 -0.350	 -0.100
          17898	 -0.360	 -0.120
          17899	 -0.370	 -0.115
          17900	 -0.345	 -0.115
          17901	 -0.345	 -0.105
          17902	 -0.350	 -0.120
          17903	 -0.355	 -0.140
          17904	 -0.370	 -0.155
          17905	 -0.380	 -0.135
          17906	 -0.370	 -0.145
          17907	 -0.355	 -0.140
          17908	 -0.355	 -0.155
          17909	 -0.360	 -0.155
          17910	 -0.370	 -0.170
          17911	 -0.375	 -0.160
          17912	 -0.365	 -0.165
          17913	 -0.365	 -0.160
          17914	 -0.365	 -0.175
          17915	 -0.375	 -0.175
          17916	 -0.395	 -0.175
          17917	 -0.390	 -0.185
          17918	 -0.395	 -0.170
          17919	 -0.370	 -0.180
          17920	 -0.370	 -0.180
          17921	 -0.375	 -0.195
          17922	 -0.385	 -0.215
          17923	 -0.385	 -0.205
          17924	 -0.375	 -0.200
          17925	 -0.375	 -0.210
          17926	 -0.370	 -0.190
          17927	 -0.380	 -0.215
          17928	 -0.390	 -0.215
          17929	 -0.395	 -0.205
          17930	 -0.380	 -0.205
          17931	 -0.370	 -0.195
          17932	 -0.375	 -0.195
          17933	 -0.380	 -0.220
          17934	 -0.385	 -0.225
          17935	 -0.390	 -0.215
          17936	 -0.385	 -0.205
          17937	 -0.370	 -0.195
          17938	 -0.370	 -0.185
          17939	 -0.385	 -0.195
          17940	 -0.390	 -0.190
          17941	 -0.400	 -0.185
          17942	 -0.405	 -0.170
          17943	 -0.395	 -0.155
          17944	 -0.390	 -0.165
          17945	 -0.395	 -0.175
          17946	 -0.395	 -0.175
          17947	 -0.420	 -0.175
          17948	 -0.395	 -0.155
          17949	 -0.380	 -0.160
          17950	 -0.375	 -0.165
          17951	 -0.370	 -0.170
          17952	 -0.370	 -0.185
          17953	 -0.370	 -0.200
          17954	 -0.360	 -0.200
          17955	 -0.350	 -0.195
          17956	 -0.345	 -0.215
          17957	 -0.350	 -0.235
          17958	 -0.345	 -0.250
          17959	 -0.345	 -0.250
          17960	 -0.330	 -0.245
          17961	 -0.310	 -0.250
          17962	 -0.310	 -0.265
          17963	 -0.330	 -0.285
          17964	 -0.335	 -0.290
          17965	 -0.340	 -0.285
          17966	 -0.325	 -0.285
          17967	 -0.315	 -0.265
          17968	 -0.320	 -0.255
          17969	 -0.315	 -0.250
          17970	 -0.310	 -0.200
          17971	 -0.310	 -0.085
          17972	 -0.295	  0.175
          17973	 -0.275	  0.560
          17974	 -0.255	  0.720
          17975	 -0.200	  0.525
          17976	 -0.055	  0.285
          17977	  0.290	  0.175
          17978	  0.620	  0.150
          17979	  0.665	  0.110
          17980	  0.400	  0.045
          17981	  0.135	 -0.040
          17982	  0.040	 -0.160
          17983	  0.045	 -0.295
          17984	  0.070	 -0.440
          17985	  0.095	 -0.625
          17986	  0.085	 -0.855
          17987	  0.095	 -1.080
          17988	  0.090	 -1.285
          17989	  0.090	 -1.440
          17990	  0.120	 -1.560
          17991	  0.135	 -1.685
          17992	  0.130	 -1.805
          17993	  0.130	 -1.935
          17994	  0.130	 -2.100
          17995	  0.140	 -2.250
          17996	  0.170	 -2.370
          17997	  0.190	 -2.470
          17998	  0.180	 -2.565
          17999	  0.170	 -2.675
          18000	  0.150	 -2.765
          18001	  0.120	 -2.850
          18002	  0.095	 -2.915
          18003	  0.060	 -2.960
          18004	 -0.005	 -3.005
          18005	 -0.050	 -3.070
          18006	 -0.130	 -3.115
          18007	 -0.210	 -3.130
          18008	 -0.300	 -3.125
          18009	 -0.380	 -3.140
          18010	 -0.425	 -3.145
          18011	 -0.435	 -3.155
          18012	 -0.420	 -3.160
          18013	 -0.400	 -3.145
          18014	 -0.385	 -3.090
          18015	 -0.390	 -3.035
          18016	 -0.415	 -2.960
          18017	 -0.435	 -2.875
          18018	 -0.465	 -2.760
          18019	 -0.485	 -2.630
          18020	 -0.485	 -2.475
          18021	 -0.475	 -2.295
          18022	 -0.470	 -2.080
          18023	 -0.450	 -1.860
          18024	 -0.435	 -1.635
          18025	 -0.420	 -1.370
          18026	 -0.415	 -1.110
          18027	 -0.420	 -0.870
          18028	 -0.435	 -0.660
          18029	 -0.470	 -0.460
          18030	 -0.465	 -0.255
          18031	 -0.480	 -0.055
          18032	 -0.475	  0.125
          18033	 -0.455	  0.295
          18034	 -0.455	  0.435
          18035	 -0.460	  0.535
          18036	 -0.450	  0.635
          18037	 -0.455	  0.695
          18038	 -0.450	  0.765
          18039	 -0.430	  0.820
          18040	 -0.425	  0.865
          18041	 -0.420	  0.900
          18042	 -0.430	  0.930
          18043	 -0.435	  0.980
          18044	 -0.415	  1.030
          18045	 -0.405	  1.070
          18046	 -0.385	  1.105
          18047	 -0.390	  1.135
          18048	 -0.395	  1.155
          18049	 -0.395	  1.205
          18050	 -0.385	  1.250
          18051	 -0.365	  1.285
          18052	 -0.365	  1.330
          18053	 -0.380	  1.350
          18054	 -0.375	  1.395
          18055	 -0.375	  1.435
          18056	 -0.360	  1.475
          18057	 -0.355	  1.530
          18058	 -0.350	  1.555
          18059	 -0.350	  1.590
          18060	 -0.360	  1.625
          18061	 -0.360	  1.665
          18062	 -0.340	  1.700
          18063	 -0.330	  1.745
          18064	 -0.330	  1.780
          18065	 -0.335	  1.810
          18066	 -0.350	  1.840
          18067	 -0.345	  1.875
          18068	 -0.335	  1.930
          18069	 -0.315	  1.950
          18070	 -0.315	  1.990
          18071	 -0.305	  2.010
          18072	 -0.305	  2.025
          18073	 -0.315	  2.050
          18074	 -0.300	  2.065
          18075	 -0.275	  2.075
          18076	 -0.275	  2.070
          18077	 -0.270	  2.065
          18078	 -0.275	  2.055
          18079	 -0.270	  2.055
          18080	 -0.250	  2.045
          18081	 -0.240	  2.015
          18082	 -0.235	  1.975
          18083	 -0.245	  1.940
          18084	 -0.225	  1.900
          18085	 -0.230	  1.860
          18086	 -0.210	  1.820
          18087	 -0.195	  1.780
          18088	 -0.195	  1.710
          18089	 -0.205	  1.635
          18090	 -0.210	  1.580
          18091	 -0.215	  1.530
          18092	 -0.190	  1.465
          18093	 -0.190	  1.400
          18094	 -0.200	  1.330
          18095	 -0.210	  1.265
          18096	 -0.200	  1.195
          18097	 -0.195	  1.135
          18098	 -0.195	  1.080
          18099	 -0.195	  1.020
          18100	 -0.200	  0.955
          18101	 -0.205	  0.885
          18102	 -0.210	  0.815
          18103	 -0.220	  0.760
          18104	 -0.210	  0.705
          18105	 -0.200	  0.670
          18106	 -0.200	  0.605
          18107	 -0.210	  0.550
          18108	 -0.210	  0.485
          18109	 -0.230	  0.455
          18110	 -0.240	  0.415
          18111	 -0.240	  0.375
          18112	 -0.235	  0.345
          18113	 -0.255	  0.285
          18114	 -0.270	  0.245
          18115	 -0.265	  0.230
          18116	 -0.260	  0.210
          18117	 -0.250	  0.180
          18118	 -0.260	  0.155
          18119	 -0.285	  0.130
          18120	 -0.305	  0.100
          18121	 -0.305	  0.085
          18122	 -0.300	  0.090
          18123	 -0.290	  0.070
          18124	 -0.290	  0.055
          18125	 -0.290	  0.045
          18126	 -0.310	  0.015
          18127	 -0.310	  0.015
          18128	 -0.295	  0.005
          18129	 -0.290	  0.005
          18130	 -0.305	 -0.010
          18131	 -0.310	 -0.015
          18132	 -0.310	 -0.040
          18133	 -0.320	 -0.035
          18134	 -0.310	 -0.025
          18135	 -0.310	 -0.030
          18136	 -0.310	 -0.035
          18137	 -0.310	 -0.050
          18138	 -0.325	 -0.065
          18139	 -0.320	 -0.055
          18140	 -0.315	 -0.055
          18141	 -0.305	 -0.050
          18142	 -0.305	 -0.050
          18143	 -0.300	 -0.060
          18144	 -0.310	 -0.070
          18145	 -0.320	 -0.065
          18146	 -0.305	 -0.055
          18147	 -0.305	 -0.050
          18148	 -0.300	 -0.040
          18149	 -0.315	 -0.070
          18150	 -0.320	 -0.060
          18151	 -0.320	 -0.065
          18152	 -0.310	 -0.050
          18153	 -0.300	 -0.050
          18154	 -0.295	 -0.050
          18155	 -0.305	 -0.065
          18156	 -0.320	 -0.055
          18157	 -0.315	 -0.055
          18158	 -0.300	 -0.045
          18159	 -0.300	 -0.025
          18160	 -0.300	 -0.035
          18161	 -0.300	 -0.040
          18162	 -0.305	 -0.050
          18163	 -0.305	 -0.045
          18164	 -0.305	 -0.020
          18165	 -0.300	 -0.025
          18166	 -0.300	 -0.025
          18167	 -0.320	 -0.040
          18168	 -0.330	 -0.030
          18169	 -0.340	 -0.040
          18170	 -0.325	 -0.025
          18171	 -0.310	 -0.030
          18172	 -0.315	 -0.030
          18173	 -0.325	 -0.035
          18174	 -0.330	 -0.055
          18175	 -0.340	 -0.045
          18176	 -0.320	 -0.035
          18177	 -0.315	 -0.030
          18178	 -0.310	 -0.020
          18179	 -0.320	 -0.045
          18180	 -0.330	 -0.050
          18181	 -0.340	 -0.045
          18182	 -0.330	 -0.040
          18183	 -0.325	 -0.045
          18184	 -0.305	 -0.050
          18185	 -0.340	 -0.075
          18186	 -0.335	 -0.080
          18187	 -0.345	 -0.060
          18188	 -0.330	 -0.060
          18189	 -0.330	 -0.070
          18190	 -0.330	 -0.070
          18191	 -0.325	 -0.090
          18192	 -0.330	 -0.100
          18193	 -0.340	 -0.095
          18194	 -0.335	 -0.090
          18195	 -0.345	 -0.085
          18196	 -0.345	 -0.100
          18197	 -0.350	 -0.110
          18198	 -0.360	 -0.115
          18199	 -0.360	 -0.125
          18200	 -0.355	 -0.115
          18201	 -0.340	 -0.115
          18202	 -0.345	 -0.125
          18203	 -0.350	 -0.125
          18204	 -0.380	 -0.145
          18205	 -0.385	 -0.145
          18206	 -0.370	 -0.130
          18207	 -0.345	 -0.135
          18208	 -0.370	 -0.135
          18209	 -0.360	 -0.155
          18210	 -0.365	 -0.160
          18211	 -0.385	 -0.165
          18212	 -0.370	 -0.160
          18213	 -0.350	 -0.160
          18214	 -0.355	 -0.165
          18215	 -0.355	 -0.165
          18216	 -0.365	 -0.185
          18217	 -0.375	 -0.185
          18218	 -0.355	 -0.190
          18219	 -0.350	 -0.170
          18220	 -0.350	 -0.170
          18221	 -0.365	 -0.185
          18222	 -0.375	 -0.190
          18223	 -0.365	 -0.190
          18224	 -0.365	 -0.185
          18225	 -0.355	 -0.185
          18226	 -0.350	 -0.190
          18227	 -0.350	 -0.190
          18228	 -0.365	 -0.210
          18229	 -0.380	 -0.200
          18230	 -0.375	 -0.190
          18231	 -0.375	 -0.190
          18232	 -0.375	 -0.190
          18233	 -0.375	 -0.205
          18234	 -0.365	 -0.215
          18235	 -0.375	 -0.215
          18236	 -0.355	 -0.190
          18237	 -0.355	 -0.180
          18238	 -0.355	 -0.185
          18239	 -0.370	 -0.200
          18240	 -0.365	 -0.200
          18241	 -0.370	 -0.185
          18242	 -0.355	 -0.180
          18243	 -0.345	 -0.185
          18244	 -0.350	 -0.180
          18245	 -0.365	 -0.185
          18246	 -0.360	 -0.175
          18247	 -0.360	 -0.180
          18248	 -0.340	 -0.165
          18249	 -0.330	 -0.155
          18250	 -0.345	 -0.150
          18251	 -0.360	 -0.150
          18252	 -0.375	 -0.155
          18253	 -0.360	 -0.140
          18254	 -0.345	 -0.135
          18255	 -0.325	 -0.135
          18256	 -0.325	 -0.155
          18257	 -0.330	 -0.170
          18258	 -0.335	 -0.185
          18259	 -0.335	 -0.200
          18260	 -0.310	 -0.175
          18261	 -0.295	 -0.175
          18262	 -0.285	 -0.170
          18263	 -0.280	 -0.175
          18264	 -0.270	 -0.175
          18265	 -0.270	 -0.120
          18266	 -0.260	  0.035
          18267	 -0.240	  0.390
          18268	 -0.235	  0.780
          18269	 -0.200	  0.870
          18270	 -0.140	  0.585
          18271	  0.080	  0.300
          18272	  0.475	  0.195
          18273	  0.780	  0.170
          18274	  0.725	  0.120
          18275	  0.420	  0.060
          18276	  0.150	 -0.030
          18277	  0.080	 -0.150
          18278	  0.100	 -0.275
          18279	  0.130	 -0.450
          18280	  0.125	 -0.620
          18281	  0.105	 -0.815
          18282	  0.105	 -1.045
          18283	  0.105	 -1.245
          18284	  0.125	 -1.425
          18285	  0.140	 -1.575
          18286	  0.140	 -1.740
          18287	  0.125	 -1.895
          18288	  0.110	 -2.085
          18289	  0.115	 -2.275
          18290	  0.135	 -2.470
          18291	  0.155	 -2.605
          18292	  0.140	 -2.715
          18293	  0.095	 -2.805
          18294	  0.060	 -2.885
          18295	  0.030	 -2.955
          18296	  0.000	 -3.005
          18297	 -0.035	 -3.025
          18298	 -0.085	 -3.070
          18299	 -0.125	 -3.110
          18300	 -0.170	 -3.140
          18301	 -0.255	 -3.135
          18302	 -0.340	 -3.140
          18303	 -0.405	 -3.145
          18304	 -0.470	 -3.160
          18305	 -0.490	 -3.165
          18306	 -0.470	 -3.155
          18307	 -0.450	 -3.130
          18308	 -0.430	 -3.075
          18309	 -0.430	 -3.020
          18310	 -0.445	 -2.925
          18311	 -0.485	 -2.815
          18312	 -0.505	 -2.670
          18313	 -0.510	 -2.510
          18314	 -0.490	 -2.320
          18315	 -0.465	 -2.085
          18316	 -0.435	 -1.850
          18317	 -0.405	 -1.620
          18318	 -0.385	 -1.390
          18319	 -0.380	 -1.125
          18320	 -0.380	 -0.880
          18321	 -0.380	 -0.665
          18322	 -0.395	 -0.475
          18323	 -0.410	 -0.285
          18324	 -0.415	 -0.115
          18325	 -0.420	  0.060
          18326	 -0.425	  0.225
          18327	 -0.415	  0.380
          18328	 -0.400	  0.495
          18329	 -0.400	  0.595
          18330	 -0.415	  0.675
          18331	 -0.410	  0.735
          18332	 -0.400	  0.785
          18333	 -0.380	  0.840
          18334	 -0.375	  0.880
          18335	 -0.350	  0.920
          18336	 -0.350	  0.955
          18337	 -0.350	  0.990
          18338	 -0.335	  1.035
          18339	 -0.330	  1.075
          18340	 -0.330	  1.110
          18341	 -0.330	  1.125
          18342	 -0.330	  1.160
          18343	 -0.325	  1.195
          18344	 -0.300	  1.255
          18345	 -0.300	  1.290
          18346	 -0.305	  1.320
          18347	 -0.305	  1.335
          18348	 -0.315	  1.365
          18349	 -0.300	  1.410
          18350	 -0.285	  1.465
          18351	 -0.265	  1.500
          18352	 -0.275	  1.525
          18353	 -0.285	  1.580
          18354	 -0.280	  1.605
          18355	 -0.275	  1.640
          18356	 -0.255	  1.690
          18357	 -0.240	  1.730
          18358	 -0.250	  1.760
          18359	 -0.250	  1.780
          18360	 -0.260	  1.815
          18361	 -0.265	  1.850
          18362	 -0.250	  1.895
          18363	 -0.235	  1.910
          18364	 -0.220	  1.935
          18365	 -0.220	  1.955
          18366	 -0.210	  1.965
          18367	 -0.190	  1.990
          18368	 -0.160	  2.025
          18369	 -0.145	  2.025
          18370	 -0.170	  2.020
          18371	 -0.180	  2.020
          18372	 -0.195	  2.010
          18373	 -0.190	  2.025
          18374	 -0.170	  2.025
          18375	 -0.140	  1.995
          18376	 -0.145	  1.975
          18377	 -0.130	  1.945
          18378	 -0.135	  1.910
          18379	 -0.125	  1.880
          18380	 -0.110	  1.855
          18381	 -0.095	  1.810
          18382	 -0.100	  1.765
          18383	 -0.105	  1.705
          18384	 -0.125	  1.660
